1,145.175,145.175,0.0,OFF,FM,AMS,AUS APRS,OFF,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
2,147.02500,147.62500,0.6,+RPT,FM,AMS,Paddo  2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,YES,5.0KHz,OFF,OFF,,0
3,147.15000,147.75000,0.6,+RPT,FM,AMS,Chats1 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
4,146.87500,146.27500,0.6,-RPT,FM,AMS,THills 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,YES,5.0KHz,OFF,OFF,,0
5,147.25000,147.85000,0.6,+RPT,FM,AMS,Asqith 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,YES,5.0KHz,OFF,OFF,,0
6,147.00000,146.40000,0.6,-RPT,FM,AMS,Dural  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,YES,5.0KHz,OFF,OFF,,0
7,146.80000,146.20000,0.6,-RPT,FM,AMS,HCote  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,YES,5.0KHz,OFF,OFF,,0
8,146.85000,146.25000,0.6,-RPT,FM,AMS,Maddns 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
9,146.72500,146.12500,0.6,-RPT,FM,AMS,Someb  2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
10,147.12500,147.72500,0.6,+RPT,FM,AMS,Someb1 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
11,147.07500,147.67500,0.6,+RPT,FM,AMS,VK2RCZ 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
12,147.12500,147.72500,0.6,+RPT,FM,AMS,Scadns 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
13,147.15000,147.75000,0.6,+RPT,FM,AMS,KurraJ 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
14,147.32500,147.92500,0.6,+RPT,FM,AMS,Lawsn2 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
15,147.05000,147.65000,0.6,+RPT,FM,AMS,Lawsn1 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
16,146.67500,146.07500,0.6,-RPT,FM,AMS,Nites1 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
17,146.97500,146.37500,0.6,-RPT,FM,AMS,Nites2 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
18,146.82500,146.22500,0.6,-RPT,FM,AMS,HRange 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
19,146.77500,146.17500,0.6,-RPT,FM,AMS,SugarL 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
20,146.65000,146.05000,0.6,-RPT,FM,AMS,Bindo  2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
21,147.15000,147.75000,0.6,+RPT,FM,AMS,Cnock  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
22,146.90000,146.30000,0.6,-RPT,FM,AMS,SgarL  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
23,146.97500,146.37500,0.6,-RPT,FM,AMS,SgarL1 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
24,146.70000,146.10000,0.6,-RPT,FM,AMS,NowraH 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
25,146.90000,146.30000,0.6,-RPT,FM,AMS,Kelso  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
26,146.62500,146.02500,0.6,-RPT,FM,AMS,MtGray 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
27,146.87500,146.27500,0.6,-RPT,FM,AMS,Muswel 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
28,147.22500,147.82500,0.6,+RPT,FM,AMS,BaldM  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
29,146.67500,146.07500,0.6,-RPT,FM,AMS,SBark  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
30,147.20000,147.80000,0.6,+RPT,FM,AMS,Gowan  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
31,147.10000,147.70000,0.6,+RPT,FM,AMS,CbTree 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
32,146.75000,146.15000,0.6,-RPT,FM,AMS,Wolloo 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
33,146.70000,146.10000,0.6,-RPT,FM,AMS,Cbolas 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
34,146.67500,146.07500,0.6,-RPT,FM,AMS,VK2REE 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
35,147.07500,147.67500,0.6,+RPT,FM,AMS,Wandra 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
36,146.72500,146.12500,0.6,-RPT,FM,AMS,Issacs 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
37,146.82500,146.22500,0.6,-RPT,FM,AMS,Crawn  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
38,146.90000,146.30000,0.6,-RPT,FM,AMS,Tidbin 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
39,147.17500,147.77500,0.6,+RPT,FM,AMS,BullsH 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
40,146.70000,146.10000,0.6,-RPT,FM,AMS,MdlBro 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
41,147.10000,147.70000,0.6,+RPT,FM,AMS,Warrad 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
42,146.92500,146.32500,0.6,-RPT,FM,AMS,VK2RPW 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
43,146.95000,146.35000,0.6,-RPT,FM,AMS,Ginini 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
44,146.80000,146.20000,0.6,-RPT,FM,AMS,Kendal 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
45,147.37500,147.97500,0.6,+RPT,FM,AMS,Robts  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
46,146.72500,146.12500,0.6,-RPT,FM,AMS,BurroH 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
47,146.77500,146.17500,0.6,-RPT,FM,AMS,Bethun 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
48,147.00000,146.40000,0.6,-RPT,FM,AMS,TelePt 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
49,147.07500,147.67500,0.6,+RPT,FM,AMS,Moona  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
50,146.75000,146.15000,0.6,-RPT,FM,AMS,Mumbla 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
51,147.02500,147.62500,0.6,+RPT,FM,AMS,Digits 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
52,146.82500,146.22500,0.6,-RPT,FM,AMS,Bega   2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
53,146.80000,146.20000,0.6,-RPT,FM,AMS,NeedlMn2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
54,146.75000,146.15000,0.6,-RPT,FM,AMS,WOF    2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
55,146.72500,146.12500,0.6,-RPT,FM,AMS,SHill  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
56,146.87500,146.27500,0.6,-RPT,FM,AMS,YarahP 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
57,146.87500,146.27500,0.6,-RPT,FM,AMS,Prishr 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
58,146.90000,146.30000,0.6,-RPT,FM,AMS,Boona  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
59,146.75000,146.15000,0.6,-RPT,FM,AMS,FranLO 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
60,146.62500,146.02500,0.6,-RPT,FM,AMS,Kaput  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
61,146.77500,146.17500,0.6,-RPT,FM,AMS,NomTop 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
62,146.85000,146.25000,0.6,-RPT,FM,AMS,SqrNob 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
63,146.95000,146.35000,0.6,-RPT,FM,AMS,Rumbee 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
64,146.85000,146.25000,0.6,-RPT,FM,AMS,Bruxnr 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
65,147.22500,147.82500,0.6,+RPT,FM,AMS,Albury 2,TONE,118.8 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
66,146.65000,146.05000,0.6,-RPT,FM,AMS,THiHi  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
67,146.82500,146.22500,0.6,-RPT,FM,AMS,Hay    2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
68,146.67500,146.07500,0.6,-RPT,FM,AMS,VK2RCV 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
69,147.20000,147.80000,0.6,+RPT,FM,AMS,GwynH  2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
70,147.37500,147.97500,0.6,+RPT,FM,AMS,McKen  2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
71,147.25000,147.85000,0.6,+RPT,FM,AMS,Woodbn 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
72,147.05000,147.65000,0.6,+RPT,FM,AMS,Malla  2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
73,146.77500,146.17500,0.6,-RPT,FM,AMS,Tabulm 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
74,146.80000,146.20000,0.6,-RPT,FM,AMS,Lismor 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
75,147.27500,147.87500,0.6,+RPT,FM,AMS,AcacPl 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
76,146.72500,146.12500,0.6,-RPT,FM,AMS,Balran 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
77,147.00000,146.40000,0.6,-RPT,FM,AMS,Darlng 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
78,146.72500,146.12500,0.6,-RPT,FM,AMS,VK2RMS 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
79,146.85000,146.25000,0.6,-RPT,FM,AMS,Baldwn 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
80,147.10000,147.70000,0.6,+RPT,FM,AMS,SHigh  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
81,147.12500,147.72500,0.6,+RPT,FM,AMS,VK1RWP 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
82,147.12500,147.72500,0.6,+RPT,FM,AMS,VK2RAV 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
83,147.15000,147.75000,0.6,+RPT,FM,AMS,VK1RWP 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
84,147.15000,147.75000,0.6,+RPT,FM,AMS,VK2RAV 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
85,147.17500,147.77500,0.6,+RPT,FM,AMS,VK1RWP 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
86,147.17500,147.77500,0.6,+RPT,FM,AMS,VK2RAV 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
87,147.17500,147.77500,0.6,+RPT,FM,AMS,VK2REP 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
88,147.17500,147.77500,0.6,+RPT,FM,AMS,VK2RFI 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
89,147.17500,147.77500,0.6,+RPT,FM,AMS,VK2RWS 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
90,147.27500,147.87500,0.6,+RPT,FM,AMS,Razor  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
91,147.12500,147.72500,0.6,+RPT,FM,AMS,Delegt 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
92,146.62500,146.02500,0.6,-RPT,FM,AMS,DelHil 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
93,147.15000,147.75000,0.6,+RPT,FM,AMS,MarHil 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
94,146.65000,146.05000,0.6,-RPT,FM,AMS,MntCan 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
95,146.97500,146.37500,0.6,-RPT,FM,AMS,VK3RWO 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
96,147.00000,146.40000,0.6,-RPT,FM,AMS,BigBen 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
97,147.10000,147.70000,0.6,+RPT,FM,AMS,Bright 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
98,147.05000,147.65000,0.6,+RPT,FM,AMS,Hotham 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
99,146.90000,146.30000,0.6,-RPT,FM,AMS,MntNow 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
100,146.85000,146.25000,0.6,-RPT,FM,AMS,Major  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
101,146.65000,146.05000,0.6,-RPT,FM,AMS,Wombat 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
102,146.77500,146.17500,0.6,-RPT,FM,AMS,Renies 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
103,147.22500,147.82500,0.6,+RPT,FM,AMS,BawSq  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
104,147.27500,147.87500,0.6,+RPT,FM,AMS,Caveat 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
105,146.82500,146.22500,0.6,-RPT,FM,AMS,VK3RYN 2,TONE,103.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
106,146.67500,146.07500,0.6,-RPT,FM,AMS,Roches 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
107,146.80000,146.20000,0.6,-RPT,FM,AMS,Tassie 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
108,147.37500,147.97500,0.6,+RPT,FM,AMS,StLeo  2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
109,146.85000,146.25000,0.6,-RPT,FM,AMS,KLake  2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
110,146.72500,146.12500,0.6,-RPT,FM,AMS,Briart 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
111,147.02500,147.62500,0.6,+RPT,FM,AMS,VK3RGS 2,TONE,123.0 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
112,147.17500,147.77500,0.6,+RPT,FM,AMS,Olind1 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
113,147.35000,147.95000,0.6,+RPT,FM,AMS,Olind2 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
114,146.70000,146.10000,0.6,-RPT,FM,AMS,FernyC 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
115,146.82500,146.22500,0.6,-RPT,FM,AMS,Upwey  2,TONE,94.8 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
116,144.93750,145.53750,0.6,+RPT,FM,AMS,WantE  2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
117,147.32500,147.92500,0.6,+RPT,FM,AMS,NarWar 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
118,146.97500,146.37500,0.6,-RPT,FM,AMS,RdlsCk 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
119,147.15000,147.75000,0.6,+RPT,FM,AMS,Alex   2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
120,147.25000,147.85000,0.6,+RPT,FM,AMS,Macdon 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
121,146.87500,146.27500,0.6,-RPT,FM,AMS,GreenH 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
122,147.10000,147.70000,0.6,+RPT,FM,AMS,BassH  2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
123,147.42500,147.42500,0.0,-RPT,FM,AMS,Hillsd 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
124,146.90000,146.30000,0.6,-RPT,FM,AMS,SwHill 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
125,147.02500,147.62500,0.6,+RPT,FM,AMS,Kerang 2,OFF,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
126,146.67500,146.07500,0.6,-RPT,FM,AMS,ArSeat 2,TONE,88.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
127,147.00000,146.40000,0.6,-RPT,FM,AMS,VK3RGL 2,TONE,91.5 Hz,023,1500 Hz,RX 00,TX 00,MID,NO,5.0KHz,OFF,OFF,,0
